departamento,provincia,distrito,codigo_postal,z
San Martín,Tocache,Polvora,22531,2
San Martín,Tocache,Polvora,22530,2
San Martín,Tocache,Shunte,22570,2
San Martín,Tocache,Uchiza,22561,2
San Martín,Tocache,Uchiza,22560,2
Tacna,Tacna,Tacna,23001,4
Tacna,Tacna,Tacna,23003,4
Tacna,Tacna,Tacna,23004,4
Tacna,Tacna,Tacna,23006,4
Tacna,Tacna,Tacna,23000,4
Tacna,Tacna,Alto de la Alianza,23001,4
Tacna,Tacna,Alto de la Alianza,23002,4
Tacna,Tacna,Alto de la Alianza,23006,4
Tacna,Tacna,Alto de la Alianza,23000,4
Tacna,Tacna,Calana,23041,4
Tacna,Tacna,Calana,23000,4
Tacna,Tacna,Ciudad Nueva,23002,4
Tacna,Tacna,Ciudad Nueva,23000,4
Tacna,Tacna,Inclan,23600,4
Tacna,Tacna,Pachia,23500,4
Tacna,Tacna,Palca,23550,3
Tacna,Tacna,Pocollay,23001,4
Tacna,Tacna,Pocollay,23002,4
Tacna,Tacna,Pocollay,23003,4
Tacna,Tacna,Pocollay,23000,4
Tacna,Tacna,Sama,23650,4
Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,23003,4
Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,23004,4
Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,23006,4
Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,23000,4
Tacna,Candarave,Candarave,23420,3
Tacna,Candarave,Cairani,23440,3
Tacna,Candarave,Camilaca,23850,3
Tacna,Candarave,Curibaya,23480,3
Tacna,Candarave,Huanaura,23460,3
Tacna,Candarave,Quilahuani,23400,3
Tacna,Jorge Basadre,Locumba,23750,4
Tacna,Jorge Basadre,Ilabaya,23800,4
Tacna,Jorge Basadre,Ite,23700,4
Tacna,Tarata,Tarata,23200,3
Tacna,Tarata,Heroes Albarracín,23240,3
Tacna,Tarata,Estique,23120,3
Tacna,Tarata,Estique Pampa,23100,3
Tacna,Tarata,Sitajara,23300,3
Tacna,Tarata,Susapaya,23350,3
Tacna,Tarata,Tarucachi,23140,3
Tacna,Tarata,Ticaco,23220,3
Tumbes,Tumbes,Tumbes,24001,4
Tumbes,Tumbes,Tumbes,24002,4
Tumbes,Tumbes,Tumbes,24000,4
Tumbes,Tumbes,Corrales,24501,4
Tumbes,Tumbes,Corrales,24500,4
Tumbes,Tumbes,La Cruz,24521,4
Tumbes,Tumbes,La Cruz,24520,4
Tumbes,Tumbes,Pampas de Hospital,24351,4
Tumbes,Tumbes,Pampas de Hospital,24350,4
Tumbes,Tumbes,San Jacinto,24401,4
Tumbes,Tumbes,San Jacinto,24400,4
Tumbes,Tumbes,San Juan de la Virgen,24300,4
Tumbes,Contralmirante Villar,Zorritos,24541,4
Tumbes,Contralmirante Villar,Zorritos,24540,4
Tumbes,Contralmirante Villar,Casitas,24450,4
Tumbes,Contralmirante Villar,Canoas de Punta Sal,24560,4
Tumbes,Zarumilla,Zarumilla,24151,4
Tumbes,Zarumilla,Zarumilla,24150,4
Tumbes,Zarumilla,Aguas Verdes,24101,4
Tumbes,Zarumilla,Aguas Verdes,24100,4
Tumbes,Zarumilla,Matapalo,24250,4
Tumbes,Zarumilla,Papayal,24200,4
Ucayali,Coronel Portillo,Callería,25001,2
Ucayali,Coronel Portillo,Callería,25002,2
Ucayali,Coronel Portillo,Callería,25003,2
Ucayali,Coronel Portillo,Callería,25004,2
Ucayali,Coronel Portillo,Callería,25006,2
Ucayali,Coronel Portillo,Callería,25000,2
Ucayali,Coronel Portillo,Campoverde,25501,2
Ucayali,Coronel Portillo,Campoverde,25500,2
Ucayali,Coronel Portillo,Iparía,25231,2
Ucayali,Coronel Portillo,Iparía,25230,2
Ucayali,Coronel Portillo,Masisea,25101,2
Ucayali,Coronel Portillo,Masisea,25100,2
Ucayali,Coronel Portillo,Yarinacocha,25003,2
Ucayali,Coronel Portillo,Yarinacocha,25004,2
Ucayali,Coronel Portillo,Yarinacocha,25006,2
Ucayali,Coronel Portillo,Yarinacocha,25000,2
Ucayali,Coronel Portillo,Nueva Requena,25701,2
Ucayali,Coronel Portillo,Nueva Requena,25700,2
Ucayali,Coronel Portillo,Manantay,25001,2
Ucayali,Coronel Portillo,Manantay,25002,2
Ucayali,Coronel Portillo,Manantay,25000,2
Ucayali,Atalaya,Raymondi,25201,2
Ucayali,Atalaya,Raymondi,25200,2
Ucayali,Atalaya,Sepahua,25211,2
Ucayali,Atalaya,Sepahua,25210,2
Ucayali,Atalaya,Tahuania,25221,2
Ucayali,Atalaya,Tahuania,25220,2
Ucayali,Atalaya,Yurua,25300,2
Ucayali,Padre Abad,Padre Abad,25551,2
Ucayali,Padre Abad,Padre Abad,25550,2
Ucayali,Padre Abad,Irazola,25531,2
Ucayali,Padre Abad,Irazola,25530,2
Ucayali,Padre Abad,Curimana,25601,2
Ucayali,Padre Abad,Curimana,25600,2
Ucayali,Purus,Purús,25400,1
